hit,hit_length,query,query_length,evalue,score,alignment_start,alignment_end,aln_length,uvig,host_taxonomy,virus_taxonomy,virus_completeness,virus_quality
IMGVR_UViG_2740891844_000001|2740891844|2741103142,1377,ORF6.faa,1255,2.3e-41,155.4,144,352,208,IMGVR_UViG_2740891844_000001,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces diastatochromogenes,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,31.2,Genome fragment
IMGVR_UViG_3300023271_000157|3300023271|Ga0233403_100069721,1170,ORF6.faa,1255,2.9e-41,155.1,184,379,195,IMGVR_UViG_3300023271_000157,;;;;;;,;;;;;;;,,Unsure
IMGVR_UViG_3300023271_000157|3300023271|Ga0233403_100069721,1170,ORF6.faa,1255,2.9e-41,155.1,151,394,243,IMGVR_UViG_3300023271_000157,;;;;;;,;;;;;;;,,Unsure
IMGVR_UViG_3300023271_000157|3300023271|Ga0233403_100069721,1170,ORF6.faa,1255,2.9e-41,155.1,138,368,230,IMGVR_UViG_3300023271_000157,;;;;;;,;;;;;;;,,Unsure
IMGVR_UViG_3300023271_000157|3300023271|Ga0233403_100069721,1170,ORF6.faa,1255,2.9e-41,155.1,169,365,196,IMGVR_UViG_3300023271_000157,;;;;;;,;;;;;;;,,Unsure
IMGVR_UViG_3300011778_000019|3300011778|Ga0120905_1018746,680,ORF6.faa,1255,3.3e-41,154.9,147,363,216,IMGVR_UViG_3300011778_000019,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,1.54,Genome fragment
IMGVR_UViG_3300011778_000019|3300011778|Ga0120905_1018746,680,ORF6.faa,1255,3.3e-41,154.9,148,390,242,IMGVR_UViG_3300011778_000019,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,1.54,Genome fragment
IMGVR_UViG_3300011778_000019|3300011778|Ga0120905_1018746,680,ORF6.faa,1255,3.3e-41,154.9,113,374,261,IMGVR_UViG_3300011778_000019,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,1.54,Genome fragment
IMGVR_UViG_3300027784_000006|3300027784|Ga0207421_1000042231,1231,ORF6.faa,1255,6.4e-41,153.9,138,389,251,IMGVR_UViG_3300027784_000006,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,33.2,Genome fragment
IMGVR_UViG_3300027784_000006|3300027784|Ga0207421_1000042231,1231,ORF6.faa,1255,6.4e-41,153.9,178,333,155,IMGVR_UViG_3300027784_000006,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,33.2,Genome fragment
IMGVR_UViG_3300021405_000483|3300021405|Ga0210387_100096196,1026,ORF6.faa,1255,1.4e-40,152.8,149,338,189,IMGVR_UViG_3300021405_000483,;;;;;;,;;;;;;;,,Unsure
IMGVR_UViG_3300021405_000483|3300021405|Ga0210387_100096196,1026,ORF6.faa,1255,1.4e-40,152.8,145,337,192,IMGVR_UViG_3300021405_000483,;;;;;;,;;;;;;;,,Unsure
IMGVR_UViG_3300021405_000483|3300021405|Ga0210387_100096196,1026,ORF6.faa,1255,1.4e-40,152.8,150,336,186,IMGVR_UViG_3300021405_000483,;;;;;;,;;;;;;;,,Unsure
IMGVR_UViG_3300021405_000483|3300021405|Ga0210387_100096196,1026,ORF6.faa,1255,1.4e-40,152.8,145,297,152,IMGVR_UViG_3300021405_000483,;;;;;;,;;;;;;;,,Unsure
IMGVR_UViG_3300021405_000483|3300021405|Ga0210387_100096196,1026,ORF6.faa,1255,1.4e-40,152.8,149,227,78,IMGVR_UViG_3300021405_000483,;;;;;;,;;;;;;;,,Unsure
IMGVR_UViG_3300005711_000013|3300005711|Ga0074275_1015898,1190,ORF6.faa,1255,2.4e-40,152,82,391,309,IMGVR_UViG_3300005711_000013,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,4.75,Genome fragment
IMGVR_UViG_3300005711_000013|3300005711|Ga0074275_1015898,1190,ORF6.faa,1255,2.4e-40,152,135,375,240,IMGVR_UViG_3300005711_000013,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,4.75,Genome fragment
IMGVR_UViG_3300022916_000003|3300022916|Ga0233431_100146672,772,ORF6.faa,1255,6.3e-40,150.6,127,363,236,IMGVR_UViG_3300022916_000003,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,100,High-quality
IMGVR_UViG_3300022916_000003|3300022916|Ga0233431_100146672,772,ORF6.faa,1255,6.3e-40,150.6,148,399,251,IMGVR_UViG_3300022916_000003,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,100,High-quality
IMGVR_UViG_3300022916_000003|3300022916|Ga0233431_100146672,772,ORF6.faa,1255,6.3e-40,150.6,130,333,203,IMGVR_UViG_3300022916_000003,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,100,High-quality
IMGVR_UViG_GVMAG-S-1101181-88_000001|3300027782|Ga0209500_100025778,419,ORF6.faa,1255,7.8e-40,150.3,159,381,222,IMGVR_UViG_GVMAG-S-1101181-88_000001,;;;;;;,r__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;;;;,92.49,High-quality
IMGVR_UViG_GVMAG-S-1101181-88_000001|3300027782|Ga0209500_100025778,419,ORF6.faa,1255,7.8e-40,150.3,154,388,234,IMGVR_UViG_GVMAG-S-1101181-88_000001,;;;;;;,r__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;;;;,92.49,High-quality
IMGVR_UViG_3300009159_006820|3300009159|Ga0114978_100034482,420,ORF6.faa,1255,7.9e-40,150.3,159,381,222,IMGVR_UViG_3300009159_006820,;;;;;;,r__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;;;;,2.91,Genome fragment
IMGVR_UViG_3300009159_006820|3300009159|Ga0114978_100034482,420,ORF6.faa,1255,7.9e-40,150.3,154,388,234,IMGVR_UViG_3300009159_006820,;;;;;;,r__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;;;;,2.91,Genome fragment
IMGVR_UViG_3300028327_000777|3300028327|Ga0268262_100228541,1034,ORF6.faa,1255,9.2e-40,150.1,147,285,138,IMGVR_UViG_3300028327_000777,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
IMGVR_UViG_3300028327_000777|3300028327|Ga0268262_100228541,1034,ORF6.faa,1255,9.2e-40,150.1,159,367,208,IMGVR_UViG_3300028327_000777,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
IMGVR_UViG_3300028327_000777|3300028327|Ga0268262_100228541,1034,ORF6.faa,1255,9.2e-40,150.1,148,400,252,IMGVR_UViG_3300028327_000777,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
IMGVR_UViG_3300023271_000155|3300023271|Ga0233403_100064113,1103,ORF6.faa,1255,9.7e-40,150,132,336,204,IMGVR_UViG_3300023271_000155,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
IMGVR_UViG_3300023271_000155|3300023271|Ga0233403_100064113,1103,ORF6.faa,1255,9.7e-40,150,144,298,154,IMGVR_UViG_3300023271_000155,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
IMGVR_UViG_3300023271_000155|3300023271|Ga0233403_100064113,1103,ORF6.faa,1255,9.7e-40,150,148,369,221,IMGVR_UViG_3300023271_000155,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
IMGVR_UViG_3300023271_000155|3300023271|Ga0233403_100064113,1103,ORF6.faa,1255,9.7e-40,150,152,341,189,IMGVR_UViG_3300023271_000155,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
IMGVR_UViG_3300023271_000155|3300023271|Ga0233403_100064113,1103,ORF6.faa,1255,9.7e-40,150,144,327,183,IMGVR_UViG_3300023271_000155,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
IMGVR_UViG_3300028786_000140|3300028786|Ga0307517_100525193,800,ORF6.faa,1255,2.1e-39,148.9,147,339,192,IMGVR_UViG_3300028786_000140,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
IMGVR_UViG_3300028786_000140|3300028786|Ga0307517_100525193,800,ORF6.faa,1255,2.1e-39,148.9,148,340,192,IMGVR_UViG_3300028786_000140,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
IMGVR_UViG_3300028786_000140|3300028786|Ga0307517_100525193,800,ORF6.faa,1255,2.1e-39,148.9,147,336,189,IMGVR_UViG_3300028786_000140,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
IMGVR_UViG_3300024259_000008|3300024259|Ga0233437_100158372,763,ORF6.faa,1255,9.8e-39,146.7,127,361,234,IMGVR_UViG_3300024259_000008,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,100,High-quality
IMGVR_UViG_3300024259_000008|3300024259|Ga0233437_100158372,763,ORF6.faa,1255,9.8e-39,146.7,147,388,241,IMGVR_UViG_3300024259_000008,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,100,High-quality
IMGVR_UViG_3300024259_000008|3300024259|Ga0233437_100158372,763,ORF6.faa,1255,9.8e-39,146.7,130,327,197,IMGVR_UViG_3300024259_000008,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,100,High-quality
IMGVR_UViG_3300025618_000286|3300025618|Ga0208693_10050718,314,ORF6.faa,1255,1.2e-37,143.1,218,300,82,IMGVR_UViG_3300025618_000286,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
IMGVR_UViG_3300025618_000286|3300025618|Ga0208693_10050718,314,ORF6.faa,1255,1.2e-37,143.1,117,370,253,IMGVR_UViG_3300025618_000286,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
IMGVR_UViG_3300010340_001339|3300010340|Ga0116250_100303783,315,ORF6.faa,1255,1.2e-37,143.1,218,300,82,IMGVR_UViG_3300010340_001339,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
IMGVR_UViG_3300010340_001339|3300010340|Ga0116250_100303783,315,ORF6.faa,1255,1.2e-37,143.1,117,370,253,IMGVR_UViG_3300010340_001339,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
IMGVR_UViG_3300022777_000105|3300022777|Ga0255014_100040817,394,ORF6.faa,1255,2.2e-37,142.2,117,301,184,IMGVR_UViG_3300022777_000105,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,55.96,Genome fragment
IMGVR_UViG_3300022777_000105|3300022777|Ga0255014_100040817,394,ORF6.faa,1255,2.2e-37,142.2,133,276,143,IMGVR_UViG_3300022777_000105,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,55.96,Genome fragment
IMGVR_UViG_3300018062_000103|3300018062|Ga0187784_100237282,417,ORF6.faa,1255,2.2e-37,142.2,77,283,206,IMGVR_UViG_3300018062_000103,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,2.95,Genome fragment
IMGVR_UViG_3300018062_000103|3300018062|Ga0187784_100237282,417,ORF6.faa,1255,2.2e-37,142.2,130,374,244,IMGVR_UViG_3300018062_000103,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,2.95,Genome fragment
IMGVR_UViG_3300046170_000495|3300046170|Ga0494229_03416_24159_26486,775,ORF6.faa,1255,2.4e-37,142.1,186,285,99,IMGVR_UViG_3300046170_000495,;;;;;;,r__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;;;;,5.31,Genome fragment
IMGVR_UViG_3300046170_000495|3300046170|Ga0494229_03416_24159_26486,775,ORF6.faa,1255,2.4e-37,142.1,149,383,234,IMGVR_UViG_3300046170_000495,;;;;;;,r__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;;;;,5.31,Genome fragment
IMGVR_UViG_3300046170_000495|3300046170|Ga0494229_03416_24159_26486,775,ORF6.faa,1255,2.4e-37,142.1,160,286,126,IMGVR_UViG_3300046170_000495,;;;;;;,r__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;;;;,5.31,Genome fragment
IMGVR_UViG_3300046170_000495|3300046170|Ga0494229_03416_24159_26486,775,ORF6.faa,1255,2.4e-37,142.1,149,376,227,IMGVR_UViG_3300046170_000495,;;;;;;,r__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;;;;,5.31,Genome fragment
IMGVR_UViG_3300000557_000007|3300000557|SL_8KL_010_SEDDRAFT_1000033215,1234,ORF6.faa,1255,2.2e-35,135.5,138,389,251,IMGVR_UViG_3300000557_000007,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,31.64,Genome fragment
IMGVR_UViG_3300000557_000007|3300000557|SL_8KL_010_SEDDRAFT_1000033215,1234,ORF6.faa,1255,2.2e-35,135.5,176,297,121,IMGVR_UViG_3300000557_000007,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,31.64,Genome fragment
IMGVR_UViG_3300006999_000177|3300006999|Ga0102676_1002496,320,ORF6.faa,1255,2.3e-35,135.5,233,387,154,IMGVR_UViG_3300006999_000177,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,3.03,Genome fragment
IMGVR_UViG_3300006999_000177|3300006999|Ga0102676_1002496,320,ORF6.faa,1255,2.3e-35,135.5,147,349,202,IMGVR_UViG_3300006999_000177,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,3.03,Genome fragment
IMGVR_UViG_3300047160_022892|3300047160|Ga0500728_00364184_10455_11978,507,ORF6.faa,1255,2.7e-35,135.3,152,388,236,IMGVR_UViG_3300047160_022892,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
IMGVR_UViG_3300047160_022892|3300047160|Ga0500728_00364184_10455_11978,507,ORF6.faa,1255,2.7e-35,135.3,151,341,190,IMGVR_UViG_3300047160_022892,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
IMGVR_UViG_3300047160_022892|3300047160|Ga0500728_00364184_10455_11978,507,ORF6.faa,1255,2.7e-35,135.3,152,331,179,IMGVR_UViG_3300047160_022892,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
IMGVR_UViG_3300037858_000129|3300037858|Ga0401374_003285_79_7317,2412,ORF6.faa,1255,2.9e-35,135.1,149,337,188,IMGVR_UViG_3300037858_000129,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
IMGVR_UViG_3300037858_000129|3300037858|Ga0401374_003285_79_7317,2412,ORF6.faa,1255,2.9e-35,135.1,153,389,236,IMGVR_UViG_3300037858_000129,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
IMGVR_UViG_3300037858_000129|3300037858|Ga0401374_003285_79_7317,2412,ORF6.faa,1255,2.9e-35,135.1,146,341,195,IMGVR_UViG_3300037858_000129,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
IMGVR_UViG_3300037858_000129|3300037858|Ga0401374_003285_79_7317,2412,ORF6.faa,1255,2.9e-35,135.1,155,396,241,IMGVR_UViG_3300037858_000129,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
IMGVR_UViG_3300037858_000129|3300037858|Ga0401374_003285_79_7317,2412,ORF6.faa,1255,2.9e-35,135.1,147,349,202,IMGVR_UViG_3300037858_000129,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
IMGVR_UViG_3300007910_000063|3300007910|Ga0111549_10001305,432,ORF6.faa,1255,4.1e-35,134.7,128,382,254,IMGVR_UViG_3300007910_000063,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,1.57,Genome fragment
IMGVR_UViG_3300007910_000063|3300007910|Ga0111549_10001305,432,ORF6.faa,1255,4.1e-35,134.7,115,300,185,IMGVR_UViG_3300007910_000063,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,1.57,Genome fragment
IMGVR_UViG_3300009320_000938|3300009320|Ga0117909_10317537,790,ORF6.faa,1255,4.2e-35,134.6,143,387,244,IMGVR_UViG_3300009320_000938,;;;;;;,;;;;;;;,7.2,Genome fragment
IMGVR_UViG_3300009320_000938|3300009320|Ga0117909_10317537,790,ORF6.faa,1255,4.2e-35,134.6,144,337,193,IMGVR_UViG_3300009320_000938,;;;;;;,;;;;;;;,7.2,Genome fragment
IMGVR_UViG_3300009320_000938|3300009320|Ga0117909_10317537,790,ORF6.faa,1255,4.2e-35,134.6,148,300,152,IMGVR_UViG_3300009320_000938,;;;;;;,;;;;;;;,7.2,Genome fragment
IMGVR_UViG_3300009320_000938|3300009320|Ga0117909_10317537,790,ORF6.faa,1255,4.2e-35,134.6,148,299,151,IMGVR_UViG_3300009320_000938,;;;;;;,;;;;;;;,7.2,Genome fragment
IMGVR_UViG_3300009431_001155|3300009431|Ga0120401_10268512,790,ORF6.faa,1255,4.2e-35,134.6,143,387,244,IMGVR_UViG_3300009431_001155,;;;;;;,;;;;;;;,7.56,Genome fragment
IMGVR_UViG_3300009431_001155|3300009431|Ga0120401_10268512,790,ORF6.faa,1255,4.2e-35,134.6,144,337,193,IMGVR_UViG_3300009431_001155,;;;;;;,;;;;;;;,7.56,Genome fragment
IMGVR_UViG_3300009431_001155|3300009431|Ga0120401_10268512,790,ORF6.faa,1255,4.2e-35,134.6,148,300,152,IMGVR_UViG_3300009431_001155,;;;;;;,;;;;;;;,7.56,Genome fragment
IMGVR_UViG_3300009431_001155|3300009431|Ga0120401_10268512,790,ORF6.faa,1255,4.2e-35,134.6,148,299,151,IMGVR_UViG_3300009431_001155,;;;;;;,;;;;;;;,7.56,Genome fragment
IMGVR_UViG_3300000477_000096|3300000477|SL_5KL_010_SEDDRAFT_100048992,724,ORF6.faa,1255,1.2e-34,133.1,149,338,189,IMGVR_UViG_3300000477_000096,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,1.65,Genome fragment
IMGVR_UViG_3300000477_000096|3300000477|SL_5KL_010_SEDDRAFT_100048992,724,ORF6.faa,1255,1.2e-34,133.1,159,389,230,IMGVR_UViG_3300000477_000096,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,1.65,Genome fragment
IMGVR_UViG_3300031784_000099|3300031784|Ga0315899_1000084314,1270,ORF6.faa,1255,1.7e-34,132.6,63,345,282,IMGVR_UViG_3300031784_000099,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,74.47,Genome fragment
IMGVR_UViG_3300031784_000099|3300031784|Ga0315899_1000084314,1270,ORF6.faa,1255,1.7e-34,132.6,133,384,251,IMGVR_UViG_3300031784_000099,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,74.47,Genome fragment
IMGVR_UViG_3300031784_000099|3300031784|Ga0315899_1000084314,1270,ORF6.faa,1255,1.7e-34,132.6,153,376,223,IMGVR_UViG_3300031784_000099,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,74.47,Genome fragment
IMGVR_UViG_3300008262_007086|3300008262|Ga0114337_100148214,1271,ORF6.faa,1255,1.7e-34,132.6,63,345,282,IMGVR_UViG_3300008262_007086,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,18.91,Genome fragment
IMGVR_UViG_3300008262_007086|3300008262|Ga0114337_100148214,1271,ORF6.faa,1255,1.7e-34,132.6,133,384,251,IMGVR_UViG_3300008262_007086,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,18.91,Genome fragment
IMGVR_UViG_3300008262_007086|3300008262|Ga0114337_100148214,1271,ORF6.faa,1255,1.7e-34,132.6,153,376,223,IMGVR_UViG_3300008262_007086,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,18.91,Genome fragment
IMGVR_UViG_3300028794_000158|3300028794|Ga0307515_100737452,687,ORF6.faa,1255,2.1e-34,132.3,149,339,190,IMGVR_UViG_3300028794_000158,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
IMGVR_UViG_3300028794_000158|3300028794|Ga0307515_100737452,687,ORF6.faa,1255,2.1e-34,132.3,148,298,150,IMGVR_UViG_3300028794_000158,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
IMGVR_UViG_3300028794_000158|3300028794|Ga0307515_100737452,687,ORF6.faa,1255,2.1e-34,132.3,147,330,183,IMGVR_UViG_3300028794_000158,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
IMGVR_UViG_3300031456_000172|3300031456|Ga0307513_100486164,693,ORF6.faa,1255,2.7e-34,131.9,144,299,155,IMGVR_UViG_3300031456_000172,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
IMGVR_UViG_3300031456_000172|3300031456|Ga0307513_100486164,693,ORF6.faa,1255,2.7e-34,131.9,147,337,190,IMGVR_UViG_3300031456_000172,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
IMGVR_UViG_3300031456_000172|3300031456|Ga0307513_100486164,693,ORF6.faa,1255,2.7e-34,131.9,147,338,191,IMGVR_UViG_3300031456_000172,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
IMGVR_UViG_3300031456_000172|3300031456|Ga0307513_100486164,693,ORF6.faa,1255,2.7e-34,131.9,149,296,147,IMGVR_UViG_3300031456_000172,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
IMGVR_UViG_GVMAG-S-1101173-79_000001|3300027736|Ga0209190_1000005174,1008,ORF6.faa,1255,3.2e-34,131.7,116,370,254,IMGVR_UViG_GVMAG-S-1101173-79_000001,;;;;;;,r__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Pimascovirales;f__Iridoviridae;;,91.27,High-quality
IMGVR_UViG_GVMAG-S-1101173-79_000001|3300027736|Ga0209190_1000005174,1008,ORF6.faa,1255,3.2e-34,131.7,148,400,252,IMGVR_UViG_GVMAG-S-1101173-79_000001,;;;;;;,r__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Pimascovirales;f__Iridoviridae;;,91.27,High-quality
IMGVR_UViG_3300010885_058565|3300010885|Ga0133913_100154254,1009,ORF6.faa,1255,3.4e-34,131.6,116,370,254,IMGVR_UViG_3300010885_058565,;;;;;;,r__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Pimascovirales;;;,4.65,Genome fragment
IMGVR_UViG_3300010885_058565|3300010885|Ga0133913_100154254,1009,ORF6.faa,1255,3.4e-34,131.6,148,400,252,IMGVR_UViG_3300010885_058565,;;;;;;,r__Varidnaviria;k__Bamfordvirae;p__Nucleocytoviricota;c__Megaviricetes;o__Pimascovirales;;;,4.65,Genome fragment
IMGVR_UViG_3300025587_000071|3300025587|Ga0208938_10009812,544,ORF6.faa,1255,3.7e-34,131.5,104,389,285,IMGVR_UViG_3300025587_000071,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,51.8,Genome fragment
IMGVR_UViG_3300025587_000071|3300025587|Ga0208938_10009812,544,ORF6.faa,1255,3.7e-34,131.5,157,372,215,IMGVR_UViG_3300025587_000071,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,51.8,Genome fragment
IMGVR_UViG_3300010232_000057|3300010232|Ga0136447_10044143,1012,ORF6.faa,1255,4.2e-34,131.3,206,342,136,IMGVR_UViG_3300010232_000057,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,22.6,Genome fragment
IMGVR_UViG_3300010232_000057|3300010232|Ga0136447_10044143,1012,ORF6.faa,1255,4.2e-34,131.3,121,400,279,IMGVR_UViG_3300010232_000057,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,22.6,Genome fragment
IMGVR_UViG_3300010232_000057|3300010232|Ga0136447_10044143,1012,ORF6.faa,1255,4.2e-34,131.3,185,343,158,IMGVR_UViG_3300010232_000057,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,22.6,Genome fragment
IMGVR_UViG_3300010232_000057|3300010232|Ga0136447_10044143,1012,ORF6.faa,1255,4.2e-34,131.3,119,361,242,IMGVR_UViG_3300010232_000057,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,22.6,Genome fragment
IMGVR_UViG_3300014200_000179|3300014200|Ga0181526_100235671,1071,ORF6.faa,1255,5e-34,131.1,144,349,205,IMGVR_UViG_3300014200_000179,;;;;;;,r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;,,Unsure
